"Slam Dunk: Season 3","200.000","Slam Dunk: Season 3","200.000","null","null","null","null"
"Summer Love: Season 1","200.000","null","null","null","null","null","null"
"Taskmaster: Season 1","200.000","Taskmaster: Season 1","300.000","null","null","null","null"
"Teenage Parents: Season 5 // 어른들은 모르는 고딩엄빠: 시즌5","200.000","null","null","null","null","null","null"
"The Adventures of Puss in Boots: Season 4","200.000","The Adventures of Puss in Boots: Season 4","300.000","null","null","null","null"
"The Batman: Season 5","200.000","The Batman: Season 5","300.000","null","null","null","null"
"The Brave ""Yoshihiko"" and Great Satan's Castle // 勇者ヨシヒコシリーズ: 勇者ヨシヒコと魔王の城","200.000","The Brave ""Yoshihiko"" and Great Satan's Castle // 勇者ヨシヒコシリーズ: 勇者ヨシヒコと魔王の城","100.000","null","null","null","null"
"The Family: Limited Series","200.000","The Family: Limited Series","500.000","null","null","null","null"
"The Final Score: Season 1 // Goles en contra: Temporada 1","200.000","The Final Score: Season 1 // Goles en contra: Temporada 1","300.000","null","null","null","null"
"The Irregular at Magic High School: Visitor Arc // 魔法科高校の劣等生: 来訪者編","200.000","The Irregular at Magic High School: Visitor Arc // 魔法科高校の劣等生: 来訪者編","100.000","null","null","null","null"
"The Mindy Project: Season 6","200.000","The Mindy Project: Season 6","400.000","null","null","null","null"
"The Yakuza's Guide to Babysitting // 組長娘と世話係: シーズン1","200.000","The Yakuza's Guide to Babysitting // 組長娘と世話係: シーズン1","500.000","null","null","null","null"
"Total Drama: All Stars","200.000","Total Drama: All Stars","800.000","null","null","null","null"
"Unsuspicious: Season 1 // Nada Suspeitos: Temporada 1","200.000","Unsuspicious: Season 1 // Nada Suspeitos: Temporada 1","200.000","null","null","null","null"
"Upin&Ipin: Season 7","200.000","Upin&Ipin: Season 7","200.000","null","null","null","null"
"Upin&Ipin: Season 8","200.000","Upin&Ipin: Season 8","200.000","null","null","null","null"
"Upin&Ipin: Season 15","200.000","Upin&Ipin: Season 15","300.000","null","null","null","null"
"Yakari (2005): Season 5","200.000","Yakari (2005): Season 5","200.000","null","null","null","null"
"(Un)Well: Season 1","200.000","(Un)Well: Season 1","400.000","null","null","null","null"
"A Pub from a Different World: Season 3 // 異世界居酒屋「のぶ」: Season3～皇帝とオイリアの王女編～","200.000","null","null","null","null","null","null"
"A Year-End Medley: Season 1 // 해피 뉴 이어: 시즌1","200.000","null","null","null","null","null","null"
"Banished from the Hero's Party","800.000","Banished from the Hero's Party","700.000","null","null","null","null"
"Bungo Stray Dogs 2 // 文豪ストレイドッグス: 第2期","200.000","Bungo Stray Dogs 2 // 文豪ストレイドッグス: 第2期","300.000","null","null","null","null"
"Chosen: Season 1","200.000","Chosen: Season 1","300.000","null","null","null","null"
"DASH & LILY: Season 1","200.000","DASH & LILY: Season 1","3.000.000","null","null","null","null"
"Dhevaprom: Dujupsorn: Season 1 // ดวงใจเทวพรหม: ดุจอัปสร: ซีซั่น 1","200.000","null","null","null","null","null","null"
"Everything Sucks!: Season 1","200.000","Everything Sucks!: Season 1","300.000","null","null","null","null"
"Fabrizio De André - Principe libero: Season 1","200.000","null","null","null","null","null","null"
"Fate/Apocrypha: Part 2","200.000","Fate/Apocrypha: Part 2","200.000","null","null","null","null"
"Fresh Meat: Series 3","200.000","Fresh Meat: Series 3","200.000","null","null","null","null"
"Girls from Ipanema: Season 2 // Coisa Mais Linda: Temporada 2","200.000","Girls from Ipanema: Season 2 // Coisa Mais Linda: Temporada 2","100.000","null","null","null","null"
"Gormiti: Season 1","200.000","Gormiti: Season 1","200.000","null","null","null","null"
"Great News: Season 1","200.000","Great News: Season 1","400.000","null","null","null","null"
"Great News: Season 2","200.000","Great News: Season 2","300.000","null","null","null","null"
"He-Man and the Masters of the Universe: Season 3","200.000","He-Man and the Masters of the Universe: Season 3","300.000","null","null","null","null"
"How to Ruin Christmas: The Funeral","200.000","How to Ruin Christmas: The Funeral","400.000","null","null","null","null"
"Indian Matchmaking: Season 2","200.000","Indian Matchmaking: Season 2","300.000","null","null","null","null"
"Influence: Season 1 // インフルエンス: シーズン1","200.000","Influence: Season 1 // インフルエンス: シーズン1","300.000","null","null","null","null"
"Informa: Season 1 // インフォーマ: シーズン1","200.000","Informa: Season 1 // インフォーマ: シーズン1","300.000","null","null","null","null"
"Inspector Gadget: Season 4","200.000","Inspector Gadget: Season 4","200.000","null","null","null","null"
"It's Always Sunny in Philadelphia: Season 8","200.000","It's Always Sunny in Philadelphia: Season 8","300.000","null","null","null","null"
"It's Always Sunny in Philadelphia: Season 10","200.000","It's Always Sunny in Philadelphia: Season 10","300.000","null","null","null","null"
"It's Always Sunny in Philadelphia: Season 11","200.000","It's Always Sunny in Philadelphia: Season 11","300.000","null","null","null","null"
"Kuromukuro: Season 1 // クロムクロ: シーズン1","200.000","Kuromukuro: Season 1 // クロムクロ: シーズン1","200.000","null","null","null","null"
"Masamune-kun’s Revenge // 政宗くんのリベンジ: シーズン1","200.000","null","null","null","null","null","null"
"Master of None: Season 1","200.000","Master of None: Season 1","200.000","null","null","null","null"
"Mo: Season 1","200.000","Mo: Season 1","600.000","null","null","null","null"
"Monthly Girls' Nozaki Kun: Season 1 // 月刊少女野崎くん: シーズン1","200.000","Monthly Girls' Nozaki Kun: Season 1 // 月刊少女野崎くん: シーズン1","100.000","null","null","null","null"
"Mother Is Wrong: Season 1 // Maman a tort: Season 1","200.000","Mother Is Wrong: Season 1 // Maman a tort: Season 1","200.000","null","null","null","null"
"Mr. D: Season 4","200.000","null","null","null","null","null","null"
"My Love Mix-Up!: Season 1 // 消えた初恋: シーズン1","200.000","My Love Mix-Up!: Season 1 // 消えた初恋: シーズン1","300.000","null","null","null","null"
"Nadiya’s Time to Eat: Season 1","200.000","Nadiya’s Time to Eat: Season 1","300.000","null","null","null","null"
"Nailed It!: Season 2","200.000","Nailed It!: Season 2","400.000","null","null","null","null"
"Natsume's Book of Friends Continued // 夏目友人帳: 続 夏目友人帳","200.000","Natsume's Book of Friends Continued // 夏目友人帳: 続 夏目友人帳","200.000","null","null","null","null"
"Oktoberfest: Beer & Blood: Limited Series","200.000","Oktoberfest: Beer & Blood: Limited Series","400.000","null","null","null","null"
"Outnumbered (2007): Series 4","200.000","Outnumbered (2007): Series 4","500.000","null","null","null","null"
"Rebellion: Season 2","200.000","Rebellion: Season 2","300.000","null","null","null","null"
"Rich Holiday Poor Holiday: Season 2","200.000","Rich Holiday Poor Holiday: Season 2","1.100.000","null","null","null","null"
"RoOT: Season 1 // RoOT / ルート: シーズン1","200.000","null","null","null","null","null","null"
"Sasaki and Miyano: Season 1 // 佐々木と宮野: シーズン1","200.000","Sasaki and Miyano: Season 1 // 佐々木と宮野: シーズン1","100.000","null","null","null","null"
"Savage Rhythm: Season 1 // Ritmo salvaje: Temporada 1","200.000","Savage Rhythm: Season 1 // Ritmo salvaje: Temporada 1","500.000","null","null","null","null"
"Seraph of the End: Season 2 // 終わりのセラフ: 第2クール","200.000","Seraph of the End: Season 2 // 終わりのセラフ: 第2クール","200.000","null","null","null","null"
"Stay Here: Season 1","200.000","Stay Here: Season 1","300.000","null","null","null","null"
"Stromberg: Staffel 2","200.000","Stromberg: Staffel 2","200.000","null","null","null","null"
"Sudha Murthy - Stories of Wit and Magic: Season 1","200.000","Sudha Murthy - Stories of Wit and Magic: Season 1","200.000","null","null","null","null"
"Sunderland 'Til I Die: Season 2","200.000","Sunderland 'Til I Die: Season 2","100.000","null","null","null","null"
"SWORDGAI The Animation: Part II // ソードガイ The Animation: パートII","200.000","SWORDGAI The Animation: Part II // ソードガイ The Animation: パートII","300.000","null","null","null","null"
"Tanaka-kun is Always Listless: Season 1 // 田中くんはいつもけだるげ","200.000","null","null","null","null","null","null"
"The Adventures of Puss in Boots: Season 5","200.000","The Adventures of Puss in Boots: Season 5","300.000","null","null","null","null"
"The Bahatis Empire: Season 1","200.000","null","null","null","null","null","null"
"The Comey Rule","200.000","The Comey Rule","300.000","null","null","null","null"
"The Letdown: Season 1","200.000","The Letdown: Season 1","400.000","null","null","null","null"
"The Undertaker: Season 1 // Der Bestatter: Staffel 1","200.000","null","null","null","null","null","null"
"This Is a Robbery: The World's Biggest Art Heist: Limited Series","200.000","This Is a Robbery: The World's Biggest Art Heist: Limited Series","300.000","null","null","null","null"
"Tiny House Nation: Volume 1","200.000","Tiny House Nation: Volume 1","300.000","null","null","null","null"
"Total Drama: Revenge of the Island","200.000","Total Drama: Revenge of the Island","800.000","null","null","null","null"
"Treehouse Detectives: Season 2","200.000","Treehouse Detectives: Season 2","300.000","null","null","null","null"
"Upin&Ipin: Season 9","200.000","Upin&Ipin: Season 9","100.000","null","null","null","null"
"Upin&Ipin: Season 10","200.000","Upin&Ipin: Season 10","100.000","null","null","null","null"
"Upin&Ipin: Season 11","200.000","Upin&Ipin: Season 11","200.000","null","null","null","null"
"Upin&Ipin: Season 12","200.000","Upin&Ipin: Season 12","200.000","null","null","null","null"
"Upin&Ipin: Season 14","200.000","Upin&Ipin: Season 14","200.000","null","null","null","null"
"Ushijima The Loan Shark: Season 2 // 闇金ウシジマくん: シーズン2","200.000","Ushijima The Loan Shark: Season 2 // 闇金ウシジマくん: シーズン2","200.000","null","null","null","null"
"Vampires: Season 1","200.000","Vampires: Season 1","300.000","null","null","null","null"
"Whitechapel: Season 3","200.000","null","null","null","null","null","null"
"Wise Man's Grandchild: Season 1 // 賢者の孫: シーズン1","200.000","Wise Man's Grandchild: Season 1 // 賢者の孫: シーズン1","200.000","null","null","null","null"
"Yanxi Palace: Princess Adventures: Season 1 // 金枝玉葉: 第 1 季 // 金枝玉叶: 第 1 季","200.000","Yanxi Palace: Princess Adventures: Season 1 // 金枝玉葉: 第 1 季 // 金枝玉叶: 第 1 季","200.000","null","null","null","null"
"1994: Limited Series","200.000","1994: Limited Series","200.000","null","null","null","null"
"Black Butler: Book of Circus // 黒執事 Book of Circus","200.000","null","null","null","null","null","null"
"Bloodride: Season 1 // Blodtur: Sesong 1","200.000","Bloodride: Season 1 // Blodtur: Sesong 1","300.000","null","null","null","null"
"Boruto: Naruto Next Generations: Konoha Shinden: The Steam Ninja Scrolls // BORUTO ボルト NEXT GENERATIONS: 木ノ葉新伝 湯煙忍法帖編","200.000","Boruto: Naruto Next Generations: Konoha Shinden: The Steam Ninja Scrolls // BORUTO ボルト NEXT GENERATIONS: 木ノ葉新伝 湯煙忍法帖編","200.000","null","null","null","null"
"Broken: Season 1","200.000","Broken: Season 1","700.000","null","null","null","null"
"Commando: Britain's Ocean Warriors: Season 1","200.000","Commando: Britain's Ocean Warriors: Season 1","500.000","null","null","null","null"
"Crazyhead: Season 1","200.000","Crazyhead: Season 1","100.000","null","null","null","null"
"Detectorists: Season 2","200.000","Detectorists: Season 2","600.000","null","null","null","null"
"Didi & Friends: Season 1","200.000","null","null","null","null","null","null"
"Dope: Season 2","200.000","Dope: Season 2","400.000","null","null","null","null"
"Fate/EXTRA Last Encore: Oblitus Copernican Theory","200.000","Fate/EXTRA Last Encore: Oblitus Copernican Theory","200.000","null","null","null","null"
"Flaked: Season 2","200.000","Flaked: Season 2","200.000","null","null","null","null"
"Framed! A Sicilian Murder Mystery: Season 2 // Incastrati: Season 2","200.000","Framed! A Sicilian Murder Mystery: Season 2 // Incastrati: Season 2","300.000","null","null","null","null"
"Franco: The Brutal Truth about Spain’s Dictator // Die Wahrheit über Franco - Spaniens vergessene Diktatur","200.000","Franco: The Brutal Truth about Spain’s Dictator // Die Wahrheit über Franco - Spaniens vergessene Diktatur","200.000","null","null","null","null"
